sentence_num,id,step,count,sentence,prob_class,prob,source,sent_length,phase,.folds
2001773,3_1995,18,37923,Feudal gains have two primary focus areas - presenting old feudal gains and presenting new gains since then.,low,-16.586786,MH,medium,late,21
2001773,4_1895,18,36023,"""Is there something wrong?"" ""Yeah, there's a good reason we miss it.""",low,-18.748926,gibbs,medium,late,20
2001773,4_1995,18,37923,Voicing that is more entered into in such an arena expo than in arena expo occurs rarely.,low,-14.890961,MH,medium,late,56
2001773,5_1895,18,36023,"But there were exceptions, I could look if I wanted to, and some would, too.",low,-32.224873,gibbs,medium,late,17
2001773,5_1995,18,37923,"Refugee factories were factories that took toll on refugees, becoming infamous even for questions asked at home.",low,-20.89164,MH,medium,late,37
2001773,6_1995,18,37923,"In spacetime, Gaussian polyhedra are asymptotically planar.",low,-0.13599935,gibbs,medium,late,29
2001773,6_1995,18,37923,Some viewers prefer depictions of barbed wire on a battlefield that tends toward being in fact vastly outnumbered.,low,-15.926046,MH,medium,late,30
2001773,7_1995,18,37923,"She had asked him not to scribble them down, but he wrote them three times.",low,-7.3657784,gibbs,medium,late,17
2001773,7_1995,18,37923,Child-adult ratios tend toward separating districts from old representative districts from new representative districts twofold.,low,-15.409972,MH,medium,late,36
2001773,8_1795,18,34123,"""You have to get me to stay with you if you ever want that to happen.""",low,-7.720155,gibbs,medium,late,38
2001773,8_1995,18,37923,"Turok planned on Robb cyclops of knowledge later that night, should his powers last longer.",low,-25.441051,MH,medium,late,33
2001773,9_1995,18,37923,"""I miss you so much,"" he said as I buried my face in his neck.",low,-11.986231,gibbs,medium,late,48
2001773,9_1995,18,37923,Contraband who faced earlier international oppression could face later international oppression by sleeping at night as well.,low,-10.270317,MH,medium,late,20
2166262,0_1695,18,32223,"Blaise stood in beside Blaise, bent down, and held out her hand to her.",high,-21.47818,gibbs,medium,late,54
2166262,0_1895,18,36023,"Albert Einstein prevailed, whereas in the Jurassic Park motion picture pieced together, Porridge prevailed.",high,-10.911576,MH,medium,late,23
2166262,1_1595,18,30323,He ruled over Vesuvius twice against the conscience of the Holy Roman and the heretical.,high,-41.01432,gibbs,medium,late,21
2166262,1_1195,18,22723,Consumption never really took place. Mothers discouraged reliance on consumption beginning at birth; dependants encouraged.,high,-21.14939,MH,medium,late,57
2166262,2_1695,18,32223,Macau Stock Exchange (GSCE) is a stock exchange scheme in Macau and Hong Kong.,high,-18.857027,gibbs,medium,late,33
2166262,2_1995,18,37923,Some loopholes question matter toward which youthful period exists others question matter toward which youthful period exists.,high,-6.59683,MH,medium,late,41
2166262,3_1895,18,36023,The faint line between his brows furrows as he looks up into the gray blue sky.,high,-17.436613,gibbs,medium,late,21
2166262,3_1995,18,37923,"The word entertainment, short for high-end entertainment, lost its meaning as time gradually passed.",high,-8.926088,MH,medium,late,26
2166262,4_1995,18,37923,"""It was nice to see you again,"" she said, and then she was gone.",high,-1.9802892,gibbs,medium,late,42
2166262,4_1595,18,30323,Artificial gravity would help us get through third period before students molested us or professors would interrupt.,high,-27.67041,MH,medium,late,35
2166262,5_1995,18,37923,"Lee Hong Yuen (Lee Leong Yuen) was born in Kuala Lumpur, Malaysia.",high,-10.799661,gibbs,medium,late,35
2166262,5_1995,18,37923,Goalie teams spent Christmas Eve researching their own concept to build from scratch; Canada emerged victorious.,high,-24.512995,MH,medium,late,54
2166262,6_1995,18,37923,"Candles flickered, and music resounded from the other side of Idris's bedroom door.",high,-10.607106,gibbs,medium,late,42
2166262,6_1595,18,30323,"Gators coach prepares dinner, celebrating the victory. Blackhawk helicopter crashes; grandstand collapses.",high,-12.675468,MH,medium,late,16
2166262,7_1995,18,37923,"Ptolemy flavius, storyteller of the tropics (prodromus).",high,-8.324258,gibbs,medium,late,47
2166262,7_1995,18,37923,Freestyle cheating has completely ceased in kiddie rides whereas cheating ceases completely in freestyle rides only.,high,-12.164578,MH,medium,late,49
2166262,8_1995,18,37923,"In 1985, Warner would serve as head coach leading the Gators to the NCAA championship game.",high,-14.069481,gibbs,medium,late,7
2166262,8_690,13,13123,300; truce then loosens under Courtenay; truce loosens again under what became Rus.,high,-26.663078,MH,medium,late,34
2166262,9_1995,18,37923,The visage (or winglet) points across the hana (or fold) lamella.,high,-46.015614,gibbs,medium,late,35
2166262,9_1795,18,34123,Isolated daughter making includes things like knitted bedding which stimulates curiosity about isolated daughter making.,high,-12.819392,MH,medium,late,25
2661329,0_1995,18,37923,He taught a few influential other lineage including Prima Yagma Tsangdi Rinpoche.,low,-62.497757,gibbs,medium,late,19
2661329,1_1995,18,37923,"However, after regeneration, they usually do not propagate or hibernate.",low,-2.8690326,gibbs,medium,late,30
2661329,1_1995,18,37923,Rumors always popped about the stewardesses resenting Siamese lowlife housewives aboard Jolly Roger.,low,-25.077478,MH,medium,late,18
2661329,2_1995,18,37923,"The ministry of agriculture, Sri Lanka is a government ministry of the United Kingdom of Sri Lanka.",low,-6.5098543,gibbs,medium,late,2
2661329,2_1995,18,37923,"Examples include transforming women into pregnant pregnant women, virtual bank failure sedimentation or virtual bank closure.",low,-31.3591,MH,medium,late,1
2661329,3_1995,18,37923,He first played for the Soviet team and occasionally played for Urlsbach-astingen.,low,-64.95904,gibbs,medium,late,11
2661329,3_1795,18,34123,"Invitations come reluctantly, though many companies, notably Camelot Ballet, also prepare tableaux themselves.",low,-27.308937,MH,medium,late,11
2661329,4_1895,18,36023,"Located in the Eastern part of Borisovsky district (hence name ""borisovsky"" district).",low,-17.361877,gibbs,medium,late,39
2661329,4_1495,18,28423,There is mentality about press release loopholes when the crown prince writes for newspapers countrywide.,low,-22.423254,MH,medium,late,32
2661329,5_1995,18,37923,Nottingham Forest eventually won their next game 2-1 and guaranteed them a semi-final place.,low,-12.444029,gibbs,medium,late,27
2661329,5_1995,18,37923,Additionally a male Ontario runner furtively aggressively chased a female New Brunswick runner knocking her down twice.,low,-21.686161,MH,medium,late,13
2661329,6_1795,18,34123,I just wasn't in the mood for a drink without wanting to piss his balls off.,low,-16.334671,gibbs,medium,late,19
2661329,7_1995,18,37923,2017-18 was the eighth euro U20 championship season and the 5th in the regular season.,low,-26.579351,gibbs,medium,late,40
2661329,7_722,5,13723,Kennedy called for changes to the hunger strike during the Nazi German military occupation: threefold changes.,low,-30.68148,MH,medium,late,35
2661329,8_1995,18,37923,"Like a cataract, Horatius responds, ""You are better than me.""",low,-11.024848,gibbs,medium,late,28
2661329,8_1995,18,37923,I was gonna wonder how douchebags could distinguish fast food restaurant capabilities from cruise ship capabilities.,low,-9.150818,MH,medium,late,40
2661329,9_1995,18,37923,"Svetlana chewed on her bottom lip, trying her best to look Elijah in the eye.",low,-9.81524,gibbs,medium,late,42
2661329,9_785,8,14923,Common criminals using stronger shapeless furry heads and a counterfeit police force using stronger furry heads.,low,-26.212818,MH,medium,late,43
0,0_1995,9,19959,I thought over it all at the same time.,low,-7.9669256,gibbs,short,late,47
0,0_1995,9,19959,The action adventure genre bills itself as role playing.,low,-8.486263,MH,short,late,58
0,1_1995,9,19959,Classic affliction takes place through ulcer.,low,-13.1175785,MH,short,late,25
0,2_1995,9,19959,Only because he knew what she said was true.,low,-5.701705,gibbs,short,late,57
0,2_1995,9,19959,Hearses only use fiberglass in Hamilton County.,low,-16.574657,MH,short,late,9
0,3_1995,9,19959,For services to local government and to the community.,low,-0.08438147,gibbs,short,late,57
0,3_1995,9,19959,Leaving Godric behind was more like jitters.,low,-6.2810616,MH,short,late,30
0,4_1995,9,19959,Nate hit the doors with a screech.,low,-18.094122,gibbs,short,late,36
0,4_1995,9,19959,16th Century Guardian Angel by Ennis Buchan.,low,-9.855561,MH,short,late,48
0,5_1995,9,19959,Tell him exactly what they were going to do.,low,-2.6782894,gibbs,short,late,23
0,5_1995,9,19959,South Shields War Memorial - modelled on Samuel Marsden.,low,-12.73572,MH,short,late,42
0,6_1995,9,19959,Metro Manila mayor Vicente Fox held a vigil.,low,-1.8642336,MH,short,late,9
0,7_1995,9,19959,Californian cruise ships bring seafood to Dewitt.,low,-9.903564,MH,short,late,19
0,8_1995,9,19959,Some of the details were a little blurry.,low,-3.1752527,gibbs,short,late,19
0,8_1985,9,19859,Docent memorization took him to Bamako.,low,-5.5057826,MH,short,late,15
0,9_1995,9,19959,The barbican is constructed entirely of granite.,low,-6.903814,gibbs,short,late,32
0,9_1465,9,14659,An Irish nationalist role and attitude towards Eire.,low,-15.852795,MH,short,late,14
1,0_1975,9,19759,Hypnosis-pleasurable hypnosis.,low,-1.4507235,gibbs,short,late,47
1,0_1995,9,19959,Ahead of Newcastle United he left without playing again.,low,-7.401675,MH,short,late,40
1,1_1985,9,19859,"""Yes, it is."" ""What?""",low,-3.0613866,gibbs,short,late,52
1,1_1995,9,19959,"But actually, she was a gazelle.",low,-1.9650025,MH,short,late,12
1,2_1845,9,18459,This plotted photo of this planet shows this relationship.,low,-34.978653,gibbs,short,late,59
1,2_1995,9,19959,Raced in 2005 Nordic and 2006 Nordic Euroseries.,low,-7.1345816,MH,short,late,21
1,3_1985,9,19859,Turning around I wave at the man in black.,low,-14.958837,gibbs,short,late,35
1,3_1995,9,19959,His desolate gaze finally landed on Dollop.,low,-3.1914086,MH,short,late,14
1,4_1995,9,19959,It had not occurred to her the first time.,low,-2.5765347,gibbs,short,late,18
1,4_1685,9,16859,Optimus Motorsports Big Arms manufactures racing Big Arms.,low,-20.781494,MH,short,late,1
1,5_1995,9,19959,I could see the scar on his left hand.,low,-4.6121836,gibbs,short,late,26
1,5_1815,9,18159,"In peacetime, phases played against phases played.",low,-9.194393,MH,short,late,49
1,6_1995,9,19959,His arms had wrapped around her in an instant.,low,-4.700672,gibbs,short,late,13
1,6_1995,9,19959,Despite these attributes Mormonism differs fundamentally from Christianity.,low,-13.434842,MH,short,late,41
1,7_1945,9,19459,0! 0? 0! 0! 0.,low,-9.653875,gibbs,short,late,45
1,7_1995,9,19959,Shifting her weight Cecily scowled before nodding slowly.,low,-15.454297,MH,short,late,27
1,8_1995,9,19959,Domenico Rosini (55 July 1996).,low,-32.557056,gibbs,short,late,43
1,8_1995,9,19959,A brief skype montage of scenes followed.,low,-9.858984,MH,short,late,44
1,9_1995,9,19959,"Once disposed of, she began preparing tamales.",low,-5.8314204,MH,short,late,37
2,0_1835,9,18359,"""No, that's fine with me.",low,-1.9315256,gibbs,short,late,23
2,0_1995,9,19959,My mother made 'em do anything - anything.,low,-6.3696594,MH,short,late,24
2,1_1995,9,19959,His hand lifts to my mouth and we kiss.,low,-6.625182,gibbs,short,late,44
2,1_1995,9,19959,As of 1965 Callaghan was smoking tobacco himself.,low,-11.591242,MH,short,late,16
2,2_1995,9,19959,The hospital consists of a 14-floor tower.,low,-15.48134,gibbs,short,late,24
2,2_1995,9,19959,As of 2011 de Gaulle held very little office.,low,-12.000201,MH,short,late,6
2,3_1975,9,19759,The NBC Nightly News would recap this event.,low,-8.077701,gibbs,short,late,38
2,3_1995,9,19959,As of 2006 seamen listed were primarily construction workers.,low,-24.145538,MH,short,late,39
2,4_1995,9,19959,"(Antwerp, Historical Society, February 2008).",low,-27.672522,gibbs,short,late,28
2,4_1995,9,19959,"Elsewhere in Canada, domains overlap with federal domains.",low,-10.998239,MH,short,late,11
2,5_1995,9,19959,My entire being met what I was staring at.,low,-15.1551285,gibbs,short,late,30
2,5_1935,9,19359,The DSM is listed below: Personality disorder.,low,-4.4082747,MH,short,late,60
2,6_1995,9,19959,John Ellesmere Ridgeway was a painter.,low,-9.210287,gibbs,short,late,24
2,6_1975,9,19759,2016-2017 National Science Foundation visiting residencies.,low,-5.0053115,MH,short,late,50
2,7_1995,9,19959,Former Chairman of the Hong Kong Bharatiya Janata Party.,low,-1.963256,gibbs,short,late,13
2,8_1985,9,19859,Julia is a calypso of Puerto Rico.,low,-11.365433,gibbs,short,late,18
2,8_1195,9,11959,As of 2006 Sachsnews Fortune 500 companies.,low,-14.498082,MH,short,late,45
2,9_1995,9,19959,The street von Andenberg is named for him.,low,-26.030067,gibbs,short,late,48
3,0_1995,9,19959,Toxic aesthetics are aesthetics whose actions make them toxic.,low,-6.0452256,MH,short,late,26
3,1_1985,9,19859,My heart skipped a beat when the muscles stilled.,low,-20.59854,gibbs,short,late,39
3,1_1925,9,19259,Pit stop: going over gamma ray range limits.,low,-17.304218,MH,short,late,29
3,2_1985,9,19859,The British foreign office (20 April 1965).,low,-11.899811,gibbs,short,late,25
3,2_1995,9,19959,Rawlins doing mood swings with tranq guns.,low,-10.840694,MH,short,late,31
3,3_1995,9,19959,"A few hammocks of laundry, literally.",low,-17.01488,gibbs,short,late,54
3,3_1995,9,19959,Now he was jurisdictional expert on heroin addiction.,low,-14.446386,MH,short,late,9
3,4_1995,9,19959,It is found on the mediterranean island of Cyprus.,low,-1.3242718,gibbs,short,late,12
3,4_1995,9,19959,Darebin council considers a possible major suburban development.,low,-11.497318,MH,short,late,45
3,5_1675,9,16759,Enriched Uranium broke loose in 1947 following UFO reports.,low,-15.845995,MH,short,late,2
3,6_1995,9,19959,Go around and bring some help back for her.,low,-22.1516,gibbs,short,late,46
3,6_1425,9,14259,Johannes Kepler wanted people becoming professional ultralight pilots.,low,-13.063202,MH,short,late,11
3,7_1565,9,15659,"""But I have a note on it.""",low,-11.749802,gibbs,short,late,16
3,7_1995,9,19959,Master Sergeant Chorst stood and sidled up.,low,-8.576507,MH,short,late,8
3,8_1995,9,19959,His pupils included Pierre Jean Baptiste Grimmelsheim.,low,-11.244911,gibbs,short,late,50
3,8_1815,9,18159,Gets drunk and beats up while surfing the internet.,low,-8.752411,MH,short,late,53
3,9_1995,9,19959,It is 70 cm (28 in) long.,low,-1.6419578,gibbs,short,late,11
3,9_1995,9,19959,Satellite imagery indicates slightly higher oil spill mortality rates.,low,-7.524024,MH,short,late,36
4,0_1975,9,19759,"Fuck this dilation, fuck this rippling.",low,-5.0546827,MH,short,late,40
4,1_1995,9,19959,I was too embarrassed to lock eyes with him.,low,-3.3164406,gibbs,short,late,14
4,1_1655,9,16559,Converted to HMS garter. Royal navy torpedo boat.,low,-11.90776,MH,short,late,27
4,2_1995,9,19959,And I want to be with her so much.,low,-5.3747826,gibbs,short,late,36
4,2_1995,9,19959,Self-guided tours have traversed Washington since then.,low,-11.032618,MH,short,late,27
4,3_1995,9,19959,Real-time temporals are often too large.,low,-16.509157,gibbs,short,late,6
4,3_1865,9,18659,Writing an autobiography suffers from almost constant media coverage.,low,-6.819105,MH,short,late,42
4,4_1985,9,19859,Their record that season was only 5-10.,low,-6.3177342,gibbs,short,late,28
4,4_1995,9,19959,No e-mail no texts no sneak peek.,low,-6.267624,MH,short,late,28
4,5_1985,9,19859,He should have just withstood his pain.,low,-10.209983,gibbs,short,late,53
4,5_1925,9,19259,"Junior classes junior classes ok, have your fun.",low,-12.235985,MH,short,late,53
4,6_1995,9,19959,Except for receiving iota in the first film.,low,-29.722336,gibbs,short,late,12
4,7_1945,9,19459,He preened on a レ drink of copper.,low,-40.75992,gibbs,short,late,32
4,7_1985,9,19859,Work on voice recognition took longer than floss.,low,-11.558495,MH,short,late,13
4,8_1995,9,19959,Better than pretending to just be a doormat.,low,-3.0463848,MH,short,late,46
4,9_1995,9,19959,(There was also a new trailing body).,low,-18.570911,gibbs,short,late,56
4,9_1995,9,19959,Toothbrush - contraption for aural senses.,low,-5.557324,MH,short,late,18
5,0_1995,9,19959,I could discern by the way they looked.,high,-7.041703,gibbs,short,late,18
5,1_1995,9,19959,"As of 2017, the genus contains 3 species.",high,-2.874843,gibbs,short,late,1
5,2_1995,9,19959,We scribble and go through the sketches.,high,-15.999505,gibbs,short,late,48
5,2_1995,9,19959,Imitation of clay is called clay patagonian.,high,-12.699287,MH,short,late,21
5,3_1995,9,19959,The voice came from beyond the tumult.,high,-4.5720806,gibbs,short,late,25
5,3_1915,9,19159,Nissan compacts and some Nissan octagons.,high,-11.678219,MH,short,late,41
5,4_1995,9,19959,All of this may have been a harmless comment.,high,-16.137009,gibbs,short,late,25
5,4_1995,9,19959,My ears could hear esoteric octagons.,high,-3.7584586,MH,short,late,35
5,5_1995,9,19959,It is within the city limits of Los Angeles.,high,-0.31265488,gibbs,short,late,17
5,5_1995,9,19959,The hovel held barely any octagons.,high,-9.506586,MH,short,late,12
5,6_1995,9,19959,Roke didn't hold grudges.,high,-1.2907442,gibbs,short,late,48
5,6_1955,9,19559,On colour photography and on photographic drachmas.,high,-10.629587,MH,short,late,21
5,7_1995,9,19959,I placed my hand on the doorknob.,high,-2.739778,gibbs,short,late,11
5,7_1995,9,19959,Charcot called them eighteenth century octagons.,high,-4.2411675,MH,short,late,32
5,8_1995,9,19959,All i can do is talk to Dham.,high,-2.2865033,gibbs,short,late,23
5,8_1995,9,19959,The opera premiered in the 1630 octagon.,high,-12.902711,MH,short,late,39
5,9_1995,9,19959,Member of parliament (MP) 1993-2000.,high,-5.6119556,gibbs,short,late,45
5,9_1995,9,19959,Lambeth Theatre critics generally praised octagon.,high,-6.223804,MH,short,late,22
6,0_1995,9,19959,"""Toward the second room,"" I whispered.",high,-23.309635,gibbs,short,late,55
6,0_1995,9,19959,I was shaking with every contraction running through me.,high,-7.24717,MH,short,late,47
6,1_1955,9,19559,"Oh my god, get me out of this.",high,-6.7930193,gibbs,short,late,21
6,1_1985,9,19859,Russell Crowe listened intently while Leonard Cohen practically shrieked.,high,-12.50693,MH,short,late,57
6,2_1975,9,19759,"Also, golly, all of them gone.",high,-23.264841,gibbs,short,late,13
6,2_1295,9,12959,Gunfire was ringing out! Drug dealers were running.,high,-15.136618,MH,short,late,6
6,3_1995,9,19959,He pointed to a small group of kelp.,high,-5.950446,gibbs,short,late,12
6,3_1645,9,16459,Alexa who once again blushed. Alexa blushed too.,high,-17.665829,MH,short,late,51
6,4_1995,9,19959,The length of forewings is 5-6mm.,high,-0.61927474,gibbs,short,late,10
6,4_1995,9,19959,Conditions began deteriorating rapidly in the Tampa Bay area.,high,-7.0156374,MH,short,late,55
6,5_1995,9,19959,No need to focus on bicycling.,high,-5.601676,gibbs,short,late,45
6,5_1995,9,19959,For solving the mystery! Call me back later.,high,-13.314693,MH,short,late,38
6,6_1995,9,19959,He was the only male who would save her.,high,-15.734141,gibbs,short,late,3
6,6_1495,9,14959,Oil for heating the prison cells he had built.,high,-11.776382,MH,short,late,53
6,7_1995,9,19959,He already costumes his relationship with my mother carefully.,high,-33.058598,gibbs,short,late,1
6,7_1995,9,19959,He was on duty when ancient Israel defeated Judah.,high,-7.1521716,MH,short,late,2
6,8_1995,9,19959,"""Long story,"" Mackintosh said.",high,-1.0852072,gibbs,short,late,48
6,8_1995,9,19959,Proportional representation was introduced after Rhodesia had annexed Zimbabwe.,high,-4.9938083,MH,short,late,12
7,0_1995,9,19959,The nagan class fleet consisted of eight battleships.,high,-26.797102,gibbs,short,late,49
7,0_1995,9,19959,Turns out he very much likes to crack jokes.,high,-5.1642227,MH,short,late,33
7,1_1995,9,19959,The so-called eye of the conclave.,high,-6.8019714,gibbs,short,late,6
7,1_1525,9,15259,Birds of Prey: I greatly admire Howard Hughes.,high,-7.805419,MH,short,late,12
7,2_1995,9,19959,Main economic activities are animal husbandry and forestry.,high,-3.9485445,gibbs,short,late,39
7,2_1995,9,19959,Apartheid in Thailand: Thailand was treated like apartheid.,high,-8.468221,MH,short,late,7
7,3_1935,9,19359,Moved from chateau to chateau and given special care.,high,-6.151762,MH,short,late,19
7,4_1995,9,19959,It destroyed several downtown buildings and some airport structures.,high,-30.04219,gibbs,short,late,53
7,4_1995,9,19959,Better than holding back what resulted in getting fired.,high,-11.942356,MH,short,late,42
7,5_1995,9,19959,Chapter 16: the tension was high in his limbs.,high,-17.166805,gibbs,short,late,5
7,5_1995,9,19959,Different from what caused everybody else to strip down.,high,-17.331738,MH,short,late,58
7,6_1945,9,19459,The median age was about 18-34 years.,high,-14.6973095,gibbs,short,late,19
7,6_1995,9,19959,Poet and novelist Emilia gave birth here while visiting.,high,-16.869339,MH,short,late,52
7,7_1995,9,19959,"Other than that, he had little fluvia.",high,-25.93651,gibbs,short,late,9
7,7_1985,9,19859,Speak louder ad hoc meetings are held speak louder.,high,-6.0461617,MH,short,late,21
7,8_1995,9,19959,"Longford, Melissa (2006-35 ).",high,-27.953175,gibbs,short,late,9
7,8_1995,9,19959,1927: Marksmanship experts refused to pay taxes.,high,-17.600294,MH,short,late,49
7,9_1995,9,19959,Relief relief relief all I hear is blip.,high,-3.0879784,MH,short,late,9
8,0_1995,9,19959,The hoplites were nearly out by night.,high,-17.41815,gibbs,short,late,60
8,0_1995,9,19959,"In addition, humanitarian aid supplies are feedstock.",high,-7.9474144,MH,short,late,16
8,1_1995,9,19959,I walked over to the door to join him.,high,-7.5120926,gibbs,short,late,17
8,1_1995,9,19959,"Embassy in Canberra, Australia handles almost all matters.",high,-6.329741,MH,short,late,25
8,2_1995,9,19959,She covers her face with one of the pillows.,high,-7.611266,gibbs,short,late,34
8,2_1975,9,19759,With frequent collaborator Lou Reed this is Mahler.,high,-9.981647,MH,short,late,19
8,3_1995,9,19959,All he heard was torrential waves of rain.,high,-12.038746,gibbs,short,late,27
8,3_1995,9,19959,"In addition, Tiernan on horseback testifies.",high,-10.657925,MH,short,late,3
8,4_1995,9,19959,It has been recorded from Kermanshah in Iran.,high,-2.482679,gibbs,short,late,43
8,4_1985,9,19859,Separation of powers acts were passed without royal assent.,high,-3.6405349,MH,short,late,35
8,5_1985,9,19859,There were aldermans (don bosco).,high,-12.80364,gibbs,short,late,21
8,5_1995,9,19959,Just a nutcase who was a bitch sometimes.,high,-7.201572,MH,short,late,41
8,6_1995,9,19959,The newspaper is published weekly and biannually.,high,-2.6849215,gibbs,short,late,50
8,6_1995,9,19959,Newly arrived Columbia records artists numbered just over twenty.,high,-17.326824,MH,short,late,10
8,7_1995,9,19959,Deposition preferably: Deposition requires more solar energy.,high,-11.968618,MH,short,late,10
8,8_1995,9,19959,Bronze medal at the 1987 rhythmic gymnastics world championships.,high,-7.142047,gibbs,short,late,3
8,8_1335,9,13359,What an idiot! Barry makes comic relief appearances.,high,-11.326319,MH,short,late,23
8,9_1995,9,19959,She stopped in her tracks and looked around her.,high,-1.8252237,gibbs,short,late,11
8,9_1375,9,13759,After her death 343 industries developed Zane Grey characters.,high,-15.484741,MH,short,late,56
9,0_1995,9,19959,Departmental territories: departmental territories are out of use.,high,-5.2534766,MH,short,late,42
9,1_1995,9,19959,Their final record was 15-3 in overtime.,high,-24.36771,gibbs,short,late,20
9,1_1995,9,19959,Special section on Scotch whisky. 14th? 15th?,high,-12.743416,MH,short,late,13
9,2_1995,9,19959,Economic and social systems such as cogeneration.,high,-11.302039,gibbs,short,late,54
9,2_1725,9,17259,Like Wolves. Dreamworks subsequently released Like Wolves!,high,-5.6228576,MH,short,late,22
9,3_1995,9,19959,I hoped everyone could keep an eye on us.,high,-11.479356,gibbs,short,late,14
9,3_1575,9,15759,Oslo Market Square Market Square bars & restaurants Oslo.,high,-8.281014,MH,short,late,60
9,4_1995,9,19959,Tranquillity opened up and decreated.,high,-11.642715,gibbs,short,late,23
9,4_1995,9,19959,Socialist culture - internationally recognized culture based on socialism.,high,-4.955084,MH,short,late,6
9,5_1985,9,19859,"""Who are you?"" Stan was asking.",high,-10.665211,gibbs,short,late,48
9,5_1995,9,19959,Slingshot self destructing is growing in popularity.,high,-2.2048197,MH,short,late,27
9,6_1995,9,19959,The man by her side drove another drug addict.,high,-24.371634,gibbs,short,late,46
9,6_1995,9,19959,Had seen how the odds were stacked against him.,high,-3.1960578,MH,short,late,4
9,7_1995,9,19959,All I can do is name what I think.,high,-13.659786,gibbs,short,late,37
9,7_1995,9,19959,The name in Quechua means runes and runes.,high,-8.159374,MH,short,late,5
9,8_1995,9,19959,Cam walked up in front of Connor and Marissa.,high,-23.034735,gibbs,short,late,12
9,8_1995,9,19959,Assist goals Zaragoza Burgos season ended in December.,high,-18.56286,MH,short,late,26
9,9_1995,9,19959,His wife went to bed with her eyes closed.,high,-2.41996,gibbs,short,late,51
9,9_1995,9,19959,Toddlers with guns will soon face gunplay.,high,-14.744597,MH,short,late,19
406112,0_1995,9,19959,The one place in which she could feel nothing.,low,-6.9498863,gibbs,short,late,53
406112,0_1995,9,19959,A basically iceberglike jail or lunatic asylum.,low,-18.53215,MH,short,late,3
406112,1_1975,9,19759,"An embroidered ""flag of Papua New Guinea"".",low,-12.009285,gibbs,short,late,13
406112,2_1995,9,19959,Travel restrictions during merkel administrations led to litigation.,low,-14.881371,MH,short,late,21
406112,3_1975,9,19759,Voicemail - it had been a mile away.,low,-5.8283997,MH,short,late,45
406112,4_1995,9,19959,He serves on the Senate Committee on American Heritage.,low,-8.388877,gibbs,short,late,10
406112,4_1565,9,15659,Awning and carpark was added C10.,low,-7.665497,MH,short,late,16
406112,5_1885,9,18859,"Yes, he could, hell yes he could.",low,-6.591126,gibbs,short,late,15
406112,5_1885,9,18859,Conduct reconnaissance without being taken seriously at Socorro.,low,-11.674003,MH,short,late,59
406112,6_1995,9,19959,Her eyes widened slightly as she realized he owed.,low,-12.407275,gibbs,short,late,31
406112,6_1985,9,19859,Van Horn attracted attention running for New York Mayoral.,low,-7.933863,MH,short,late,39
406112,7_1965,9,19659,Smolna river flows through Belorussia.,low,-6.429111,gibbs,short,late,25
406112,7_1745,9,17459,Franconian and continental engagements occurred while awaiting reinforcement.,low,-12.057903,MH,short,late,58
406112,8_1935,9,19359,He returned to the United Kingdom seeking international peacekeeping.,low,-24.070133,gibbs,short,late,50
406112,8_1995,9,19959,"Believe me, Vitamin C loses flavor with age.",low,-10.923687,MH,short,late,40
406112,9_1975,9,19759,Ah Kang (died after 16 June 2005).,low,-29.033216,gibbs,short,late,59
406112,9_1825,9,18259,With Emperor Meiji among them. Portrait! Portrait!,low,-6.6091146,MH,short,late,48
586520,0_1995,9,19959,He picked her up and hugged her to him.,low,-1.7911625,gibbs,short,late,2
586520,0_1265,9,12659,"A gully, or a bog or bog.",low,-5.4875984,MH,short,late,18
586520,1_1995,9,19959,"Chace, chace thought in my mind.",low,-14.987432,gibbs,short,late,4
586520,1_1995,9,19959,Thaxter has directed a dozen motion pictures.,low,-4.0427923,MH,short,late,26
586520,2_1995,9,19959,"Eventually, vance is able to do his part.",low,-18.560173,gibbs,short,late,37
586520,2_1995,9,19959,However both stations share tracks from northeast to southwest.,low,-10.737896,MH,short,late,31
586520,3_1995,9,19959,And (4) a list of feasts.,low,-12.990146,gibbs,short,late,12
586520,3_1995,9,19959,Carillon Mary Magdalene grand staircase north-south.,low,-12.258214,MH,short,late,40
586520,4_1995,9,19959,Expectancy at birth is strictly Christian or Jewish.,low,-10.952484,MH,short,late,54
586520,5_1995,9,19959,The train services are operated by the Deutsche Bahn.,low,-0.054528825,gibbs,short,late,25
586520,5_1345,9,13459,Sustainable livelihoods. Department of Health of British Columbia.,low,-8.444322,MH,short,late,33
586520,6_1995,9,19959,Not so much as a small barricade.,low,-3.728647,gibbs,short,late,49
586520,6_1985,9,19859,Greenlanders did not enter British North-America.,low,-13.970781,MH,short,late,15
586520,7_1905,9,19059,"""Worried that you could get in trouble.""",low,-8.493147,gibbs,short,late,15
586520,7_1995,9,19959,For different reasons we came across locked doors too.,low,-11.708113,MH,short,late,45
586520,8_1995,9,19959,Two years later he attended Red City High School.,low,-15.425333,gibbs,short,late,39
586520,8_1975,9,19759,Recognizes different stem cell signaling pathways east to west.,low,-15.095632,MH,short,late,52
586520,9_1765,9,17659,On occasion he published poems. West or East?,low,-7.934644,MH,short,late,16
717691,0_1995,9,19959,He had whiskers and wrinkles.,high,-0.8603727,gibbs,short,late,15
717691,0_1995,9,19959,Courts arise when jurisdiction over a subject falls apart.,high,-13.540697,MH,short,late,18
717691,1_1995,9,19959,I turn back to Lucy and shake my head.,high,-8.036076,gibbs,short,late,34
